,HISTO_0,HISTO_1,HISTO_5,HISTO_6,HISTO_8,HISTO_10,HISTO_14,HISTO_15,HISTO_16,HISTO_17,HISTO_18,HISTO_NODATA,Vmax,_mean,nightlight_prev,Rainfall,dif_nightlight
9272,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75582232922758,0.130550825239732,0.7,36.17604,0.8134988210860971
9273,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.83842634892376,0.191189533972986,0.7435843330846,36.17604,0.7428811696719358
9274,0.0,0.0,82.72058823529412,0.0,0.0,0.0,17.27941176470588,0.0,0.0,0.0,0.0,0.0,35.84315576002503,0.0096050396339907,1.1,3.5430212,0.9912681457872813
9275,0.0,0.0,74.39446366782006,0.0,0.0,1.0380622837370241,22.491349480968857,0.0,0.0,1.0380622837370241,1.0380622837370241,0.0,35.9264846428961,0.673004012046052,1.00391512100347,3.5430212,0.3296206044059319
9276,0.0,0.0,66.08996539792388,0.0,1.7301038062283738,0.0,23.875432525951556,0.0,0.0,8.304498269896193,0.0,0.0,35.93125460162946,0.4,0.75,3.5430212,0.4666666666666666
9277,0.0,0.0,1.1029411764705883,0.0,0.0,0.0,8.823529411764707,0.0,0.0,55.14705882352941,34.92647058823529,0.0,36.02980845869649,2.17314510078532,0.968321260358016,3.5430212,-1.2442397887472245
9278,0.0,0.0,10.034602076124568,0.0,0.0,0.0,51.55709342560554,0.0,0.0,34.94809688581315,3.4602076124567476,0.0,36.11466334225416,2.20024105143478,1.2,3.5430212,-0.8335342095289835
9279,0.0,0.0,24.91349480968858,0.0,4.1522491349480966,0.0,6.920415224913495,0.0,0.0,64.01384083044984,0.0,0.0,36.119554185579766,2.4,1.3,3.5430212,-0.846153846153846
9280,0.0,0.0,2.5735294117647056,0.0,1.1029411764705883,0.0,27.573529411764707,0.0,0.0,68.75,0.0,0.0,36.124464443835656,1.69486666728466,1.6378843914937,3.5430212,-0.03479016961569178
9281,0.0,0.0,43.944636678200695,0.0,0.0,0.0,16.26297577854671,0.0,0.0,39.792387543252595,0.0,0.0,36.21505202684495,0.0612421423632895,2.0773982811633,64.12379,0.9705197876985846
