,HISTO_0,HISTO_1,HISTO_5,HISTO_6,HISTO_8,HISTO_10,HISTO_14,HISTO_15,HISTO_16,HISTO_17,HISTO_18,Vmax,nightlight_prev,outage,Rainfall
13319,0.0,0.0,2.2058823529411766,6.985294117647059,0.0,0.0,0.0,0.0,0.0,90.80882352941177,0.0,42.79595111391793,4.68343266514229,40.43343293900944,69.63067
13320,0.0,0.0,0.0,12.109375,0.0,0.0,0.0,0.0,0.0,87.890625,0.0,42.919549489003984,7.53376315870978,18.941320228804546,69.63067
13321,0.0,0.0,0.0,6.61764705882353,0.0,0.0,0.0,0.0,0.0,93.38235294117648,0.0,42.92934406018711,13.7,54.233249721897515,69.63067
13323,0.0,0.0,11.71875,0.0,0.0,0.0,8.203125,0.0,0.0,77.34375,2.734375,43.06208580762449,19.35,10.975511474879593,69.63067
13324,0.0,0.0,24.264705882352942,0.0,0.0,0.0,11.029411764705882,0.3676470588235294,0.0,46.69117647058824,17.647058823529413,43.07200494685788,12.2805830026704,10.21059122228999,69.63067
13327,0.0,0.0,10.661764705882353,0.0,0.0,0.0,59.92647058823529,0.0,0.0,29.411764705882355,0.0,43.214191007217416,8.23813776003288,22.15523080638014,69.63067
13329,0.0,0.0,8.203125,0.0,0.0,0.0,3.125,2.734375,0.0,85.9375,0.0,43.34569563334514,19.5341907586426,27.575895071629336,69.63067
13333,0.0,0.0,9.191176470588236,0.0,0.0,0.0,79.41176470588235,11.397058823529411,0.0,0.0,0.0,43.49700161019074,11.75,37.22921588724809,69.63067
13336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,0.0,6.25,0.0,43.74592509228013,7.05,18.439716312056735,23.960377
13337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.544117647058826,0.0,58.45588235294118,0.0,43.75640561056655,20.8133034796308,1.2291941180628818,23.960377
13338,0.0,0.0,0.0,0.0,0.0,0.0,14.0625,6.25,0.0,79.6875,0.0,43.87423657988447,23.85,34.80083857442348,23.960377
13341,0.0,0.0,14.84375,3.90625,0.0,0.0,38.671875,0.0,0.0,42.578125,0.0,44.01228652854599,10.3,33.98058252427185,23.960377
13345,0.0,3.515625,0.0,0.0,0.0,4.6875,1.171875,0.0,39.453125,6.25,44.921875,46.11641289716974,5.15,20.38834951456312,45.81639
13349,0.0,0.0,0.0,0.0,0.0,0.0,91.796875,0.0,0.0,8.203125,0.0,45.91813468354198,0.563357616499599,38.49383967531509,45.81639
13363,0.0,0.0,43.944636678200695,18.685121107266436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.64319319626171,0.0142274914306511,100.0,12.040822
13364,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.31745452365589,0.0123803929040772,100.0,12.040822
13365,0.0,0.0,96.19377162629758,2.422145328719723,0.0,0.0,1.384083044982699,0.0,0.0,0.0,0.0,39.33846248052272,0.25,100.0,12.040822
13366,0.0,0.0,93.42560553633218,6.5743944636678195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.359444047227655,0.5,100.0,12.040822
13367,0.0,0.0,86.02941176470588,13.970588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.38039442829776,0.5,100.0,12.040822
13368,0.0,0.6920415224913495,57.09342560553633,35.6401384083045,0.0,0.0,2.422145328719723,0.0,0.0,4.1522491349480966,0.0,39.401309095296064,0.409686644836887,100.0,12.040822
13369,0.0,4.498269896193772,65.39792387543253,15.22491349480969,0.0,0.0,7.26643598615917,0.0,0.0,7.612456747404845,0.0,39.42218308069162,0.5,100.0,12.040822
13370,0.0,0.0,69.48529411764706,0.0,1.8382352941176472,0.0,11.76470588235294,0.0,0.0,12.867647058823529,4.044117647058823,39.08771804595806,0.6,100.0,12.040822
13371,0.0,0.0,71.280276816609,0.0,0.0,0.0,9.342560553633218,4.498269896193772,11.418685121107266,3.4602076124567476,0.0,39.10841418414917,0.625697932958354,100.0,12.040822
13372,0.0,0.0,69.8961937716263,0.0,0.0,0.0,0.0,0.0,0.6920415224913495,0.0,29.411764705882355,39.12905437242409,0.55,100.0,12.040822
13373,0.0,0.0,69.85294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.14705882352941,38.78612412171777,0.682741357931128,100.0,12.040822
13374,0.0,0.0,86.50519031141869,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,7.612456747404845,38.80655189319207,0.7,100.0,12.040822
13375,0.0,0.0,94.80968858131487,0.0,4.844290657439446,0.0,0.0,0.0,0.0,0.34602076124567477,0.0,38.826907237671456,0.575523650890012,100.0,12.040822
13376,0.0,0.0,83.45588235294117,0.0,0.0,0.0,9.558823529411764,0.0,0.0,6.985294117647059,0.0,38.47546185764472,0.5,100.0,12.040822
13377,0.0,0.0,44.982698961937714,0.0,7.958477508650519,0.0,37.37024221453287,1.7301038062283738,0.0,7.958477508650519,0.0,38.49556802671153,0.25,60.0,12.040822
13378,0.0,0.0,83.39100346020761,0.0,3.1141868512110724,0.0,5.88235294117647,0.0,0.0,7.612456747404845,0.0,38.51558418444957,0.639446313441969,96.11892942477175,12.040822
13379,0.0,0.0,69.85294117647058,0.0,0.0,0.0,24.63235294117647,0.0,0.0,5.514705882352941,0.0,38.53550422986898,0.6,100.0,12.040822
13380,0.0,0.0,89.27335640138409,0.0,0.0,0.0,10.726643598615917,0.0,0.0,0.0,0.0,38.175306133975866,0.595549814594738,100.0,12.040822
13384,0.0,0.0,45.32871972318339,12.45674740484429,4.498269896193772,0.0,7.958477508650519,1.384083044982699,0.0,24.567474048442904,3.8062283737024223,36.3176693672832,2.5,55.99999999999999,4.0053716
13385,0.0,0.0,59.86159169550172,23.875432525951556,0.0,0.0,0.0,0.0,0.0,16.26297577854671,0.0,36.326239210709176,2.01339922183074,10.85407416248181,4.0053716
13386,0.0,0.0,53.30882352941176,10.661764705882353,0.0,0.0,13.970588235294118,0.0,0.0,22.058823529411764,0.0,36.334354107610224,2.25,15.555555555555559,4.0053716
13387,0.0,0.0,61.93771626297578,12.45674740484429,2.422145328719723,0.0,5.88235294117647,0.0,0.0,17.301038062283737,0.0,36.38374228494256,2.54384307092552,23.13510185607126,4.0053716
13388,0.0,0.0,88.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,11.76470588235294,0.0,36.38938565005292,2.45,42.85714285714287,4.0053716
13389,0.0,0.0,6.61764705882353,0.0,0.0,0.0,0.0,0.0,0.0,93.38235294117648,0.0,36.47340851384326,6.75,82.01070063949216,4.0053716
13392,0.0,0.0,19.11764705882353,0.0,0.0,0.0,0.0,0.0,0.0,80.88235294117648,0.0,36.56958529117485,11.1256310563164,0.5828487865170145,4.0053716
13393,0.0,0.0,36.332179930795846,0.0,0.0,0.0,0.0,0.0,0.0,63.667820069204154,0.0,36.57533902568286,9.6,16.816176580137085,14.240076
13394,0.0,0.0,2.768166089965398,0.0,0.0,0.0,0.0,0.0,0.0,96.88581314878893,0.34602076124567477,36.66086266222394,11.2547675071443,41.005645230078485,14.240076
13395,0.0,0.0,1.4705882352941175,0.0,0.0,0.0,1.8382352941176472,0.0,0.0,83.45588235294117,13.23529411764706,36.66666221134994,7.49432513032837,64.66310495396075,14.240076
13396,0.0,0.0,15.22491349480969,0.0,0.0,0.0,0.0,1.7301038062283738,0.0,83.04498269896193,0.0,36.67248260376084,5.55,53.279046203016755,14.240076
13397,0.0,0.0,11.072664359861593,0.0,0.0,0.0,0.0,4.844290657439446,0.0,84.08304498269896,0.0,36.678324031500296,7.25061686953604,51.884802491441725,14.240076
13398,0.0,0.0,26.10294117647059,0.0,0.0,0.0,3.6764705882352944,0.0,0.0,70.22058823529412,0.0,36.76465234732986,14.85,76.43097643097643,14.240076
13399,0.0,0.0,0.0,0.0,0.0,0.0,7.958477508650519,0.0,0.0,87.5432525951557,4.498269896193772,36.77054046025341,34.2641351609107,52.42839218485395,14.240076
13400,0.0,0.0,0.0,0.0,0.0,0.0,7.958477508650519,0.0,0.0,92.04152249134948,0.0,36.857633793128414,28.4,42.6056338028169,14.240076
13401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882352941176,52.94117647058824,36.95742131707716,9.95,44.723618090452256,14.240076
13408,0.0,0.0,10.661764705882353,3.6764705882352944,0.0,0.0,17.647058823529413,0.0,0.0,68.01470588235294,0.0,37.2501884669339,14.25,6.315789473684213,14.240076
13409,0.0,0.0,0.0,0.0,2.422145328719723,0.0,2.768166089965398,0.0,0.0,94.80968858131487,0.0,37.34130246342731,17.3364970232874,2.860158328531099,14.240076
13413,0.0,0.0,39.792387543252595,2.0761245674740483,0.0,0.0,2.0761245674740483,0.0,0.0,56.05536332179931,0.0,42.54721080010054,2.75,16.36363636363637,69.63067
13414,0.0,0.0,9.342560553633218,11.072664359861593,0.0,0.0,2.768166089965398,0.6920415224913495,0.0,76.12456747404845,0.0,42.6722041201304,2.45177743297127,4.481310788495924,69.63067
13415,0.0,0.0,3.6764705882352944,20.588235294117645,0.0,0.0,8.088235294117647,0.0,0.0,67.64705882352942,0.0,42.681841052283616,2.65,11.320754716981126,69.63067
13416,0.0,0.0,13.84083044982699,16.608996539792386,0.0,0.0,26.297577854671278,0.0,0.0,43.25259515570934,0.0,42.80616748547887,3.05034276328459,22.284348845830372,69.63067
13417,0.0,1.384083044982699,9.342560553633218,16.608996539792386,0.0,0.0,8.996539792387544,0.0,0.0,63.667820069204154,0.0,42.81588821123643,3.75,20.0,69.63067
13418,0.0,0.0,0.0,2.2058823529411766,0.0,0.0,0.0,0.0,0.0,97.79411764705883,0.0,42.82564715884144,5.35,57.009345794392516,69.63067
13419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42.9493181189495,6.21934608033235,31.015652425654842,69.63067
13420,0.0,0.0,3.8062283737024223,0.0,0.0,1.384083044982699,0.0,0.0,0.0,94.80968858131487,0.0,42.95916181832888,6.5,26.923076923076923,69.63067
13421,0.0,0.0,18.38235294117647,0.0,0.0,1.4705882352941175,23.897058823529413,4.411764705882353,0.0,15.808823529411764,36.029411764705884,43.082095823834216,7.3664657500309,35.496223498460324,69.63067
13422,0.0,0.0,24.567474048442904,0.0,0.0,0.0,16.608996539792386,29.06574394463668,0.0,26.297577854671278,3.4602076124567476,43.092024864358805,7.5,46.666666666666664,69.63067
13423,0.0,0.0,20.761245674740483,0.0,0.0,0.0,0.0,24.91349480968858,0.0,54.325259515570934,0.0,43.214185296196085,4.8,13.541666666666657,69.63067
13424,0.0,0.0,5.147058823529411,3.6764705882352944,0.0,0.0,0.0,20.22058823529412,0.0,70.95588235294117,0.0,43.22420030366069,9.91668890174955,5.6550528864764775,69.63067
13426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.674740484429066,0.0,54.325259515570934,0.0,43.24434854066879,23.0957933936938,21.15799408373893,69.63067
13427,0.0,0.0,4.411764705882353,0.0,0.0,0.0,0.0,5.514705882352941,0.0,90.07352941176471,0.0,43.254482067037934,27.4333333333333,5.710814094774985,69.63067
13430,0.0,0.0,2.941176470588235,0.0,17.647058823529413,0.0,72.79411764705883,1.8382352941176472,0.0,4.779411764705882,0.0,43.50683656997009,6.06822689880493,25.05916814047979,69.63067
13432,0.0,0.0,14.186851211072666,0.0,0.0,0.0,7.958477508650519,68.16608996539793,0.0,9.688581314878892,0.0,43.63689903570911,9.4,26.595744680851062,23.960377
13435,0.0,0.0,3.1141868512110724,0.0,0.0,0.0,43.944636678200695,42.21453287197232,0.0,10.726643598615917,0.0,43.776607760801234,7.8,41.66666666666667,23.960377
13436,0.0,0.0,6.985294117647059,4.779411764705882,0.0,0.0,38.970588235294116,5.88235294117647,0.0,43.38235294117647,0.0,43.78713609768543,11.1765397361447,34.39953536071278,23.960377
13437,0.0,0.0,0.0,0.0,0.0,1.384083044982699,1.384083044982699,17.99307958477509,0.0,79.23875432525952,0.0,43.90503674149404,12.0666666666667,5.524861878453298,23.960377
13461,0.0,0.0,41.86851211072664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66254028462427,0.5,100.0,15.99499
13462,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.683434064328246,0.5,100.0,15.99499
13463,0.0,0.0,99.65397923875432,0.0,0.34602076124567477,0.0,0.0,0.0,0.0,0.0,0.0,39.35730598320764,0.412850926945839,100.0,15.99499
13464,0.0,0.0,92.73356401384083,0.0,0.0,0.0,7.26643598615917,0.0,0.0,0.0,0.0,39.37806644039103,0.55,100.0,12.040822
13465,0.0,0.0,98.16176470588235,1.4705882352941175,0.0,0.0,0.3676470588235294,0.0,0.0,0.0,0.0,39.39879224679333,0.245278380342903,100.0,12.040822
13466,0.0,0.0,98.96193771626297,1.0380622837370241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41947877103099,0.25,100.0,12.040822
13467,0.0,0.0,83.73702422145328,16.26297577854671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.44012112064241,0.123325667469172,100.0,12.040822
13469,0.0,0.0,92.04152249134948,0.0,1.7301038062283738,0.0,6.228373702422145,0.0,0.0,0.0,0.0,38.88321180392976,0.455095997739785,52.65447374325336,12.040822
13470,0.0,0.0,94.4636678200692,0.0,0.0,0.0,1.0380622837370241,0.0,0.0,4.498269896193772,0.0,38.53109192398386,0.6,33.910566163554,12.040822
13474,0.0,0.0,34.55882352941176,11.029411764705882,0.0,0.0,4.779411764705882,0.0,0.0,49.63235294117647,0.0,36.31240685573478,3.8,3.947368421052629,5.0842724
13475,0.0,0.0,51.903114186851205,16.955017301038062,0.0,0.0,0.0,1.0380622837370241,0.0,30.103806228373703,0.0,36.32116144654054,3.20140855158928,77.92727943323509,5.0842724
13476,0.0,0.0,66.78200692041523,11.418685121107266,0.0,0.0,0.0,0.0,0.0,21.79930795847751,0.0,36.32947510835471,2.4,77.08333333333333,5.0842724
13479,0.0,0.0,76.47058823529412,1.384083044982699,0.0,0.0,5.536332179930796,0.0,0.0,16.608996539792386,0.0,36.40618887515071,4.68496667885529,57.97270964774503,4.0053716
13481,0.0,0.0,1.0380622837370241,0.0,0.0,0.0,0.0,1.7301038062283738,0.0,97.23183391003461,0.0,36.49595003965728,29.8,4.3066281498352375,4.0053716
13482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,36.50167733471597,28.0276014946069,29.487212715292717,4.0053716
13483,0.0,0.0,2.5735294117647056,0.0,0.0,0.0,0.0,0.0,0.0,97.42647058823529,0.0,36.58648917119774,21.25,8.235294117647058,4.0053716
13486,0.0,0.0,0.0,0.0,0.0,0.0,28.719723183391004,0.0,0.0,71.280276816609,0.0,37.07539500412253,22.5,28.000000000000004,14.240076
13487,0.0,0.0,0.0,0.0,0.0,0.0,50.36764705882353,2.941176470588235,0.0,46.69117647058824,0.0,37.16490866446017,25.1718867508235,4.8362100559401755,14.240076
13490,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,24.63235294117647,0.0,0.0,74.63235294117648,0.0,37.26752365006862,21.1,4.739336492890995,14.240076
13491,0.0,0.0,0.0,0.0,0.34602076124567477,0.0,22.145328719723185,0.6920415224913495,0.0,76.8166089965398,0.0,37.35866987637015,18.55,2.4258760107816673,14.240076
13492,0.0,0.0,0.0,0.0,0.0,0.0,13.494809688581316,0.0,0.0,86.50519031141869,0.0,37.364889896657,18.5189540612994,5.460893713534276,14.240076
13493,0.0,0.0,1.8382352941176472,0.0,0.0,0.0,36.76470588235294,0.0,0.0,61.39705882352941,0.0,37.37113264026379,17.4,8.620689655172404,14.240076
13495,0.0,0.0,5.190311418685121,20.415224913494807,0.0,0.0,0.0,0.0,0.0,68.16608996539793,6.228373702422145,42.576566587515686,2.5,49.6893231108692,69.63067
13496,0.0,0.0,4.411764705882353,12.5,0.0,0.0,7.720588235294118,0.0,0.0,56.61764705882353,18.75,42.70163220669627,2.52625030635977,24.31338635978092,69.63067
13497,0.0,0.0,7.26643598615917,24.567474048442904,0.0,0.0,0.34602076124567477,0.0,0.0,59.16955017301038,8.650519031141869,42.71131764514968,2.65,26.41509433962264,69.63067
13498,0.0,0.0,15.570934256055363,29.757785467128027,0.0,0.0,0.0,0.0,0.0,54.67128027681662,0.0,42.83571611671589,3.3634523183988,2.3713137554957013,69.63067
13499,0.0,0.7352941176470588,3.308823529411765,29.411764705882355,0.0,0.0,0.0,0.0,0.0,66.54411764705883,0.0,42.84548524272907,3.88595506753954,17.018193955946476,69.63067
13500,0.0,0.0,12.110726643598616,10.726643598615917,0.0,0.0,0.0,0.0,0.0,77.16262975778547,0.0,42.96918185340686,4.0,19.16043786065925,69.63067
13501,0.0,0.0,12.45674740484429,12.110726643598616,0.0,0.0,0.6920415224913495,0.0,0.0,59.515570934256054,15.22491349480969,42.97903528727675,4.94243234930983,13.460005968199177,69.63067
13506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,43.25420437244802,27.1,26.19926199261993,69.63067
13507,0.0,0.0,2.0761245674740483,0.0,2.768166089965398,0.0,0.0,0.0,0.0,95.15570934256056,0.0,43.2643066609917,29.5642405166327,29.48451188726032,69.63067
13509,0.0,0.0,0.0,0.0,0.0,0.0,89.61937716262976,0.0,0.0,10.380622837370241,0.0,43.39596266060314,13.25,32.075471698113205,69.63067
13511,0.0,0.0,0.0,1.4705882352941175,0.0,0.0,41.17647058823529,20.22058823529412,0.0,37.13235294117647,0.0,43.41646006914915,5.4,25.000000000000007,69.63067
13513,0.0,0.0,1.7301038062283738,0.0,0.34602076124567477,0.0,23.52941176470588,4.844290657439446,0.0,69.55017301038062,0.0,43.54752890728612,14.0548015286114,25.64204464312677,23.960377
13514,0.0,0.0,15.073529411764705,0.0,1.4705882352941175,0.0,38.970588235294116,28.308823529411764,0.0,16.176470588235293,0.0,43.66735186604973,9.5,15.263157894736834,23.960377
13516,0.0,0.0,4.498269896193772,0.0,0.0,0.0,52.24913494809689,34.602076124567475,0.0,8.650519031141869,0.0,43.79668970814343,4.25,2.35294117647058,23.960377
13525,0.0,0.0,0.0,0.34602076124567477,0.0,0.0,48.44290657439446,35.6401384083045,0.0,13.494809688581316,2.0761245674740483,46.144366458415725,0.25,100.0,45.81639
13526,0.0,0.0,0.0,0.6920415224913495,0.0,0.0,54.67128027681662,0.0,7.26643598615917,0.0,37.37024221453287,46.1467073303571,0.0437735957071387,68.6906720528407,45.81639
13529,0.0,0.0,0.0,0.0,0.0,0.0,91.6955017301038,8.304498269896193,0.0,0.0,0.0,45.92245408409379,0.0709447220676006,100.0,45.81639
13540,0.0,0.0,21.323529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.681519315487485,0.5,100.0,15.99499
13541,0.0,0.0,98.046875,0.0,0.0,1.953125,0.0,0.0,0.0,0.0,0.0,39.70219905264749,0.5,100.0,15.99499
13542,0.0,0.0,93.38235294117648,0.0,6.61764705882353,0.0,0.0,0.0,0.0,0.0,0.0,39.72284976242229,0.507264067465751,100.0,15.99499
13543,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39632462672056,0.25,100.0,15.99499
13544,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.416826926690575,0.458889093779632,100.0,15.99499
13545,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.43728645139164,0.5,100.0,15.99499
13548,0.0,0.0,54.04411764705882,0.0,0.0,0.0,45.955882352941174,0.0,0.0,0.0,0.0,36.30709227180189,3.7,18.918918918918923,5.0842724
13549,0.0,0.0,43.75,3.90625,0.0,0.0,0.0,10.546875,0.0,41.796875,0.0,36.31602009640408,6.18304765306377,59.22140716343522,5.0842724
13550,0.0,0.0,66.91176470588235,2.5735294117647056,0.0,0.0,1.8382352941176472,0.0,0.0,28.676470588235293,0.0,36.32452055616047,5.75,66.97222821253183,5.0842724
13551,0.0,0.0,66.91176470588235,0.0,0.0,0.0,15.073529411764705,0.0,0.0,18.014705882352942,0.0,36.33258437826053,3.41224003183807,18.69267367931663,5.0842724
13553,0.0,0.0,84.55882352941177,0.0,0.0,0.0,1.8382352941176472,2.2058823529411766,0.0,11.397058823529411,0.0,36.34736526021445,4.06841077295376,3.969025339402102,5.0842724
13554,0.0,0.0,38.60294117647059,0.3676470588235294,0.0,5.514705882352941,12.867647058823529,4.411764705882353,0.0,38.23529411764706,0.0,36.42293653985298,9.23333333333333,43.68231046931406,5.0842724
13557,0.0,0.0,0.0,0.0,0.0,0.0,3.515625,0.0,0.0,96.484375,0.0,36.9977305599737,24.7,8.906882591093115,14.240076
13560,0.0,0.0,9.765625,0.0,0.0,0.0,16.015625,0.0,0.0,74.21875,0.0,37.18211306119823,15.85,18.296529968454262,14.240076
13562,0.0,0.0,0.0,0.0,0.0,0.0,22.058823529411764,0.0,0.0,77.94117647058823,0.0,37.19441417667266,24.55,25.45824847250509,14.240076
13564,0.0,0.0,29.044117647058826,0.0,0.0,0.7352941176470588,26.838235294117645,4.779411764705882,0.0,36.029411764705884,2.5735294117647056,37.291008392714886,15.1075107010446,3.439379235506163,14.240076
13566,0.0,0.0,1.5625,0.0,0.0,0.0,28.515625,1.171875,0.0,68.75,0.0,42.31557875585339,6.7,44.776119402985074,69.63067
13567,0.0,0.0,2.5735294117647056,1.4705882352941175,6.25,0.0,8.455882352941178,49.26470588235294,0.0,31.985294117647058,0.0,42.32502795536601,5.09275237546014,28.910127464624335,69.63067
13569,0.0,0.0,3.6764705882352944,0.0,0.7352941176470588,8.088235294117647,33.82352941176471,12.5,0.0,5.514705882352941,35.661764705882355,42.59622388472307,2.35,100.0,69.63067
13570,0.0,0.0,2.734375,4.296875,3.125,7.03125,15.234375,38.671875,0.0,0.0,28.90625,42.721315654920495,2.84091937286493,24.81246444647988,69.63067
13571,0.0,0.0,23.161764705882355,3.308823529411765,0.0,7.352941176470589,8.088235294117647,0.3676470588235294,0.0,22.058823529411764,35.661764705882355,42.73101112524407,4.1,23.107269042753412,69.63067
13572,0.0,0.0,16.544117647058822,7.352941176470589,0.0,0.0,1.8382352941176472,0.0,0.0,34.92647058823529,39.338235294117645,42.85543517944801,5.3,26.250491971126227,69.63067
13573,0.0,0.0,14.0625,8.984375,0.0,0.0,9.375,0.0,0.0,36.328125,31.25,42.86521392889054,4.56386190106372,19.789729637296706,69.63067
13576,0.0,0.0,15.625,4.6875,0.0,0.0,17.96875,7.8125,0.0,27.734375,26.171875,43.00869907347254,12.35,14.979757085020239,69.63067
13579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,43.26396947521007,16.65,48.64864864864864,69.63067
13580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,43.27404050800784,26.4500736737021,11.14041766730237,69.63067
13581,0.0,0.0,8.455882352941178,0.0,0.0,0.0,40.80882352941176,0.0,0.0,50.73529411764706,0.0,43.28415058446933,24.5,22.85714285714286,69.63067
13583,0.0,0.0,3.6764705882352944,0.0,3.308823529411765,0.0,18.014705882352942,9.926470588235293,0.0,65.07352941176471,0.0,43.30448844038119,11.5265030988324,51.88576848834021,69.63067
13584,0.0,0.0,0.0,0.0,0.0,0.0,13.23529411764706,0.0,0.0,86.76470588235294,0.0,43.42607245448852,11.2,54.46428571428571,69.63067
13585,0.0,0.0,6.25,1.171875,0.0,0.0,20.703125,7.421875,0.0,64.453125,0.0,43.43634788730178,8.29388681309282,37.74540327585074,69.63067
13590,0.0,0.0,9.191176470588236,0.0,0.0,0.0,33.455882352941174,12.867647058823529,0.0,44.48529411764706,0.0,43.70823023101323,5.24690533738271,29.482242158276588,23.960377
13595,0.0,0.0,0.0,0.0,1.8382352941176472,0.0,45.955882352941174,41.544117647058826,0.0,10.661764705882353,0.0,46.1451163527214,0.420208840067359,90.58889690596207,45.81639
13596,0.0,0.0,0.0,0.0,0.0,0.0,63.23529411764706,0.0,19.11764705882353,3.308823529411765,14.338235294117647,46.14735048817433,0.25,100.0,45.81639
13597,0.0,0.0,0.0,0.0,0.0,0.0,47.65625,0.0,26.5625,0.0,25.78125,46.14928287469867,0.124395124531112,100.0,45.81639
13598,0.0,0.0,0.0,0.0,0.0,0.0,62.5,30.514705882352942,0.0,6.985294117647059,0.0,46.15091036952396,0.0522379894262045,100.0,45.81639
13599,0.0,0.0,0.0,0.0,0.0,0.0,17.647058823529413,65.80882352941177,0.0,16.544117647058822,0.0,46.15222989805372,0.55,100.0,45.81639
13600,0.0,0.0,1.171875,0.0,0.0,0.0,46.484375,40.625,0.0,11.71875,0.0,46.153238441067785,0.0707602957113967,100.0,45.81639
13610,0.0,0.0,92.64705882352942,0.0,0.0,0.0,5.514705882352941,0.0,0.0,0.0,0.0,39.72060411135843,0.100413307778565,100.0,15.99499
13611,0.0,0.0,62.629757785467135,0.0,0.0,0.0,34.94809688581315,0.0,0.0,0.0,2.422145328719723,39.741038235474605,0.25,100.0,15.99499
13612,0.0,0.0,91.00346020761245,0.0,0.0,0.0,8.996539792387544,0.0,0.0,0.0,0.0,39.76143553648362,0.019006512609944,100.0,15.99499
13615,0.0,0.0,79.77941176470588,0.0,0.0,4.044117647058823,0.0,1.1029411764705883,0.0,15.073529411764705,0.0,36.74968655494363,5.41983127049661,58.26713938377015,5.0842724
13616,0.0,0.0,60.89965397923876,2.422145328719723,0.0,0.0,1.0380622837370241,0.0,0.0,35.6401384083045,0.0,36.327751534459466,4.1,36.58536585365853,5.0842724
13617,0.0,0.0,47.75086505190311,2.0761245674740483,0.0,0.0,5.88235294117647,2.0761245674740483,0.0,42.21453287197232,0.0,36.33557166332355,4.02392109555293,22.155988207607553,5.0842724
13618,0.0,0.0,30.514705882352942,0.0,0.0,4.044117647058823,2.2058823529411766,0.3676470588235294,0.0,60.66176470588235,2.2058823529411766,36.35053613827638,4.4,19.318181818181827,5.0842724
13619,0.0,0.0,63.667820069204154,2.768166089965398,0.0,0.34602076124567477,0.0,2.768166089965398,2.0761245674740483,25.60553633217993,2.768166089965398,36.356211088791774,5.28054022019277,5.980802691042302,5.0842724
13620,0.0,0.0,31.833910034602077,0.0,0.0,0.0,0.0,3.8062283737024223,0.0,64.3598615916955,0.0,36.439628657491305,9.42867103271274,23.87314189607116,5.0842724
13622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,36.45108778173477,22.1222476149453,58.37432632572146,5.0842724
13623,0.0,0.0,30.103806228373703,4.498269896193772,0.0,0.0,0.0,21.79930795847751,0.0,43.59861591695502,0.0,36.53525313305245,8.55,16.95906432748539,5.0842724
13631,0.0,0.0,1.384083044982699,0.0,0.0,0.34602076124567477,0.0,0.0,0.0,98.26989619377161,0.0,37.30823852292957,14.65,19.483632650279183,14.240076
13634,0.0,0.0,65.7439446366782,1.7301038062283738,1.384083044982699,0.0,2.768166089965398,16.955017301038062,0.0,11.418685121107266,0.0,42.34450566859631,5.0,5.9999999999999964,69.63067
13635,0.0,7.26643598615917,43.25259515570934,15.916955017301039,9.688581314878892,0.0,11.418685121107266,0.34602076124567477,0.0,12.110726643598616,0.0,42.47085906580012,4.8,20.833333333333336,69.63067
13636,0.0,0.0,6.985294117647059,1.1029411764705883,0.0,0.0,1.8382352941176472,0.0,0.0,90.07352941176471,0.0,42.4803999978521,4.77931684611294,26.765218514384966,69.63067
13637,0.0,0.0,5.88235294117647,2.0761245674740483,2.768166089965398,0.0,16.608996539792386,9.342560553633218,0.0,63.32179930795848,0.0,42.60615181329091,4.1,63.41463414634146,69.63067
13638,0.0,0.0,11.072664359861593,7.26643598615917,2.422145328719723,31.141868512110726,13.494809688581316,1.0380622837370241,0.0,33.56401384083045,0.0,42.61577446199259,2.20304394697896,38.24546137669205,69.63067
